"OTU_ID","X1_S1_8_L001_R1_001","X10_S8_0_L001_R1_001","X11_S9_1_L001_R1_001","X12_S10_2_L001_R1_001","X13_S11_3_L001_R1_001","X14_S12_4_L001_R1_001","X15_S13_5_L001_R1_001","X18_S14_6_L001_R1_001","X19_S15_7_L001_R1_001","X2_S2_17_L001_R1_001","X20_S16_9_L001_R1_001","X21_S17_10_L001_R1_001","X22_S18_11_L001_R1_001","X23_S19_12_L001_R1_001","X24_S20_13_L001_R1_001","X25_S21_14_L001_R1_001","X26_S22_15_L001_R1_001","X29_S23_16_L001_R1_001","X3_S3_26_L001_R1_001","X30_S24_18_L001_R1_001","X31_S25_19_L001_R1_001","X32_S26_20_L001_R1_001","X33_S27_21_L001_R1_001","X34_S28_22_L001_R1_001","X35_S29_23_L001_R1_001","X36_S30_24_L001_R1_001","X37_S31_25_L001_R1_001","X4_S4_36_L001_R1_001","X40_S32_27_L001_R1_001","X41_S33_28_L001_R1_001","X42_S34_29_L001_R1_001","X43_S35_30_L001_R1_001","X44_S36_31_L001_R1_001","X45_S37_32_L001_R1_001","X46_S38_33_L001_R1_001","X47_S39_34_L001_R1_001","X48_S40_35_L001_R1_001","X51_S41_37_L001_R1_001","X52_S42_38_L001_R1_001","X53_S43_39_L001_R1_001","X54_S44_40_L001_R1_001","X55_S45_41_L001_R1_001","X56_S46_42_L001_R1_001","X57_S47_43_L001_R1_001","X58_S48_44_L001_R1_001","X59_S49_45_L001_R1_001","X62_S50_46_L001_R1_001","X63_S51_47_L001_R1_001","X64_S52_48_L001_R1_001","X65_S53_49_L001_R1_001","X66_S54_50_L001_R1_001","X7_S5_52_L001_R1_001","X78_S55_51_L001_R1_001","X8_S6_58_L001_R1_001","X80_S56_53_L001_R1_001","X81_S57_54_L001_R1_001","X84_S58_55_L001_R1_001","X85_S59_56_L001_R1_001","X86_S60_57_L001_R1_001","X9_S7_59_L001_R1_001","Kingdom","Phylum","Class","Order","Family","Genus","Species","Taxon","Taxon.Level","Trophic.Mode","Guild","Growth.Morphology","Trait","Confidence.Ranking","Notes","Citation.Source"
"ASV7611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","NA","NA","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Chytridiomycota","c__Chytridiomycota_cls_Incertae_sedis","o__Chytridiomycota_ord_Incertae_sedis","f__Chytridiomycota_fam_Incertae_sedis","g__Chytridiomycota_gen_Incertae_sedis","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Stachybotryaceae","g__Stachybotrys","s__microspora","-","-","-","-","-","-","-","Unassigned","-"
"ASV7618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Ascomycota_cls_Incertae_sedis","o__Ascomycota_ord_Incertae_sedis","f__Ascomycota_fam_Incertae_sedis","g__Ascomycota_gen_Incertae_sedis","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Dioszegia","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Pseudosydowia","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Fusariella","s__hughesii","-","-","-","-","-","-","-","Unassigned","-"
"ASV7627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","NA","NA","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","NA","NA","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__melezitolytica","-","-","-","-","-","-","-","Unassigned","-"
"ASV7638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Microdochiaceae","g__Microdochiaceae_gen_Incertae_sedis","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","NA","NA","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","NA","NA","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Myriangiales","f__Myriangiales_fam_Incertae_sedis","g__Myriangiales_gen_Incertae_sedis","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","NA","NA","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,"k__Fungi","p__Basidiomycota","c__Ustilaginomycetes","o__Violaceomycetales","f__Violaceomycetales_fam_Incertae_sedis","g__Violaceomycetales_gen_Incertae_sedis","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideomycetes_ord_Incertae_sedis","f__Dothideomycetes_fam_Incertae_sedis","g__Catenulomyces","s__convolutus","-","-","-","-","-","-","-","Unassigned","-"
"ASV7653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Onygenales","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,"k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","NA","NA","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Kwoniella","s__endophytica","-","-","-","-","-","-","-","Unassigned","-"
"ASV7664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"k__Fungi","p__Chytridiomycota","c__Spizellomycetes","o__Spizellomycetales","f__Spizellomycetales_fam_Incertae_sedis","g__Spizellomycetales_gen_Incertae_sedis","NA","-","-","-","-","-","-","-","Unassigned","-"
"ASV7665",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Geastrales","f__Geastraceae","g__Geastrum","s__thanatophilum","Geastrum","13","Saprotroph","Undefined Saprotroph","Gasteroid","NULL","Probable","Common name - earthstar; Terrestrial, rarely on wood or coprophilous. Most species are presumed saprobes, but at least some may be ectomycorrhizal (Cannon & Kirk 2007)","b'Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7670",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Muriphaeosphaeria","s__viburni","Phaeosphaeriaceae","9","Pathotroph-Saprotroph","Fungal Parasite-Plant Pathogen-Plant Saprotroph","Microfungus","NULL","Probable","Necrotrophic or saprobic on a wide range of plants, especially monocotyledons; a few species parasitic on other fungi (Cannon & Kirk 2007)","b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
"ASV7671",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Agaricaceae","g__Tulostoma","NA","Tulostoma","13","Saprotroph","Soil Saprotroph","Gasteroid","NULL","Probable","Common name - stalked puffball","b'Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7672",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiales","f__Cystobasidiaceae","g__Cystobasidium","NA","Cystobasidium","13","Pathotroph","Fungal Parasite","Facultative Yeast","NULL","Highly Probable","NULL","b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491)'"
"ASV7674",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Onygenales","f__Onygenaceae","g__Amauroascus","NA","Amauroascus","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable","NULL","b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7676",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Geastrales","f__Geastraceae","g__Geastrum","NA","Geastrum","13","Saprotroph","Undefined Saprotroph","Gasteroid","NULL","Probable","Common name - earthstar; Terrestrial, rarely on wood or coprophilous. Most species are presumed saprobes, but at least some may be ectomycorrhizal (Cannon & Kirk 2007)","b'Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7677",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Bionectriaceae","NA","NA","Bionectriaceae","9","Pathotroph-Saprotroph","Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph","Microfungus","NULL","Probable","Associated with plant material, especially on wood and herbaceous debris, or with algae, bryophyte or other fungi, rarely pathogenic (Cannon & Kirk 2007)","b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
"ASV7678",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Hormonema","s__viticola","Hormonema","13","Saprotroph","Undefined Saprotroph","Facultative Yeast","NULL","Probable","NULL","b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7679",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Arthrocladium","s__caudatum","Arthrocladium","13","Pathotroph-Saprotroph","Animal Pathogen-Undefined Saprotroph","Microfungus","NULL","Probable","From leaf litter, rotten material, and ant domatia-also an opportunistic human pathogen (Nascimento et al. 2016)","b'Nascimento MMF, et al. 2016. Fungal Biology 120:207-218 ((https://doi.org/10.1016/j.funbio.2015.08.018))'"
"ASV7681",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Sporormiella","s__intermedia","Sporormiella","13","Saprotroph","Undefined Saprotroph","Microfungus","NULL","Probable","NULL","b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7684",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Preussia","s__terricola","Preussia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable","NULL","b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7685",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Bionectriaceae","g__Paracylindrocarpon","s__nabanheensis","Bionectriaceae","9","Pathotroph-Saprotroph","Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph","Microfungus","NULL","Probable","Associated with plant material, especially on wood and herbaceous debris, or with algae, bryophyte or other fungi, rarely pathogenic (Cannon & Kirk 2007)","b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'"
"ASV7687",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora","NA","Cytospora","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Plant Pathogen-Wood Saprotroph","Microfungus","Soft Rot","Probable","NULL","b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-645 ((https://doi.org/10.2307/3757045)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7688",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Agaricaceae","g__Tulostoma","NA","Tulostoma","13","Saprotroph","Soil Saprotroph","Gasteroid","NULL","Probable","Common name - stalked puffball","b'Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7691",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Knufia","NA","Knufia","13","Pathotroph-Saprotroph","Animal Pathogen-Plant Pathogen-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Possible","Species isolated from tumour-like stem and branch deformities of Populus tremuloides, bark of Populus, rocks, and clinical samples, with one species causes opportunistic skin infections in humans (Crous et al. 2013)","b'Li DM, et al. 2008. Studies in Mycology 61:131-136 ((https://doi.org/10.3114/sim.2008.61.13)); Crous PW, et al. 2013. Persoonia 31188-296; Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))((https://doi.org/10.1093/mmy/myv008))'"
"ASV7694",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Neoascochyta","s__triticicola","Didymellaceae","9","Pathotroph-Saprotroph","Animal Pathogen-Plant Pathogen-Undefined Saprotroph","Microfungus","NULL","Possible","NULL","b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lophiostomataceae","g__Lophiostoma","s__scrophulariicola","Lophiostoma","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable","NULL","b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Leptosphaeriaceae","g__Plenodomus","s__collinsoniae","Plenodomus","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable","NULL","b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Ceratobasidium","NA","Ceratobasidium","13","Pathotroph-Saprotroph-Symbiotroph","Endomycorrhizal-Plant Pathogen-Undefined Saprotroph","Corticioid-Microfungus","NULL","Possible","Best known as plant pathogens, but also saprobic. Species are endomycorrhizal with a wide range of plant roots - especially of Orchidaceae but also even bryophytes (Cannon & Kirk 2007)","b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
"ASV7700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Ascobolaceae","g__Ascobolus","NA","Ascobolus","13","Saprotroph","Dung Saprotroph-Wood Saprotroph","NULL","Soft Rot","Probable","NULL","b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-645 ((https://doi.org/10.2307/3757045)); Bell A. 1983. Dung Fungi: An Illustrated Guide to Coprophilous Fungi in New Zealand. Victoria University Press, Wellington (ISBN: 978-0864730015); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'"
